,Text,User
4777,"Luc Gras, sur l’affrontement des parties politiques dans un climat qualifié de chaos par Nicolas Sarkozy : «Tout le temps qu’on passe à caricaturer l’adversaire, est du temps que l’on enlève aux débats démocratiques», dans #SoirInfoWE https://t.co/nmlHeb25U7",CNEWS
28937,Ça fait du bien ! https://t.co/SU2yMY8r0C,Nicolas Faure – Sunrise 🌅🌿
23440,L'ancien Youtubeur Theodort devient rappeur https://t.co/wamQ0ubQgl,Le JDD
9250,"De part et d’autre de l’Atlantique, auprès de leurs camarades révoltés par la situation au Proche-Orient, les étudiants catholiques ont voulu incarner des signes de paix.
https://t.co/vqpwvIrYx3",Famille Chrétienne
33553,"🔴 Comme l'a rappelé hier @MLP_officiel, si les Français votent le 30 juin et le 7 juillet, @J_Bardella peut devenir Premier ministre et nous pourrons entamer le redressement du pays.

Rejoignez-nous pour la victoire !
▶️ https://t.co/2QvHiqWios

#BardellaPremierMinistre https://t.co/fSfYm6R48y",Rassemblement National
20196,"Je suis pour l’interdiction totale des smartphones chez les moins de 18 ans.

On pourrait simplement responsabiliser les parents mais si, dans une classe de 30, 29 enfants n’ont pas de smartphones et un seul en possède, le ver est dans le fruit et c’est foutu.

Ce serait comme https://t.co/jXbD0xxSNW",Julien Rochedy
23558,Législatives : le pari sur l’avenir de Laurent Wauquiez https://t.co/jbxwBcggA0,Le JDD
24763,"Grippe aviaire H5N1 : l’OMS retente le coup 15 ans après !
https://t.co/votUNPQX7K

L’OMS exprime son inquiétude face à la grippe aviaire H5N1 pour faire passer le traité mondial sur les pandémies, qui restreindrait les libertés individuelles au nom de la santé publique.",Le Média en 4-4-2
42968,"Les moments ""beaux"" de la cérémonie sont la caution des moments de propagande woke. C'est comme dans les films post-modernes, l'utilisation de musique classique y embellit des scènes laides (exemple dans le film ""Irréversible"").
Je n'ai pas regardé la cérémonie mais j'ai vu en me",Daniel Conversano
14257,"Les députés LR affirment partager la vision agricole des macronistes : décroissance, traités de libre-échange, concurrence déloyale étrangère, surtranspositions contraignantes... c'est ça que vous défendez @lesRepublicains ? Votre soumission à Macron est flagrante ! https://t.co/1HlAThaFdB",Grégoire de Fournas
24082,Le Festival de Cannes s’intéresse-t-il encore au cinéma ? https://t.co/uphONM8zrT,Le JDD
27447,"Accès à "" l'aide à mourir avant l'été ""... L'été, il y avait déjà la canicule qui aidait bien nos chers vieux. Catherine Vautrin arrive avec sa loi ""Euthanasie pour tous"". L'été va être meurtrier !!!",Martial Bild
22761,Plaît-il ?,Laurent Obertone
22811,"En France apaisée, c'est plutôt très normal",Laurent Obertone
39676,Les hommes dont elle se plaint sont ceux-là même qui correspondent à ce qu'elle désire au fond d'elle-même.,Thaïs d’Escufon
14029,"LA NATALITÉ CHUTE EN FRANCE !
https://t.co/hOF5fyEhpK https://t.co/fcUYPjBCoc",Greg Toussaint🏅
33724,"Le 9.3, Jordan Bardella y est né et y a grandi. Nous avons tendu le micro aux habitants 👇 @Omerta_officiel 

https://t.co/SLTYtr0NOB",Régis Le Sommier
39163,"🔴 Arabelle de retour dans le giron d’EDF, l’inflation se calme… Les coulisses de l’éco de la semaine ⤵️ 

https://t.co/GWlTbbptHK",Valeurs actuelles ن
21450,"« Shani Louk, 23 ans, est morte. C'était le symbole de la vie face aux barbares du #Hamas qui ne sont guidés que par la haine des Juifs et le goût du sang. Ce qui s'est passé le #7octobre me fait penser à ce qu'on fait les nazis en Ukraine. C'est le même procédé.» @CNEWS https://t.co/Bpwad6hpor",Kevin Bossuet
32622,"🇫🇷 Le Syndicat de la magistrature, classé à l’extrême-gauche, « appelle l’ensemble des magistrats à se mobiliser contre l’accession au pouvoir de l’extrême droite »

https://t.co/bxLQRqpraF",Police & Réalités
26073,"Je viens à nouveau aujourd’hui à la rencontre des Français de la ruralité. 

C’est toujours un bonheur pour moi d’être auprès d’eux, dans ces réunions traditionnelles qui sont celles de nos villages. https://t.co/Q5QyB0hO60",Marine Le Pen
17255,"⚠️ FAKENEWS ⚠️

La diversité islamisée relaie depuis 2h l’info selon laquelle le criminel qui a tué 7 personnes à #Syndey en #Australie serait un certain Benjamin Cohen de confession juive.

Il s’agit d’une fausse information visant à relativiser les crimes commis au nom de… https://t.co/y6G2fB62Li",Jean MESSIHA
16629,"« La #DissolutionAssemblée et les #ElectionsLégislatives2024 ont écrasé la leçon des #resultats des #ElectionsEuropéennes.

On y apprend que la Oumma et ses Collabos Français représentent près de 10% de l’électorat, auxquels il faut ajouter les #Ecolos et le #PS.

Ces Européennes… https://t.co/UMZmafEDVc",Jean MESSIHA
29953,"Souvent de grande envergure. Voyez par exemple Patrice de Rambuteau, personnage en tous points remarquable.",Paul-Marie Coûteaux
538,La décision du Conseil d'Etat concernant #Cnews révèle la fuite en avant autoritaire et oligarchique d'un certain système politico-médiatique qui a fait du droit une arme pour confisquer la démocratie. Bienvenue dans la démocratie des juges et des censeurs.,Alexandre Devecchio
38887,"🔴 Législatives : Jordan Bardella confirme un accord avec plusieurs députés LR pour « redresser le pays » ⤵️
https://t.co/rL4Y85ZFdj",Valeurs actuelles ن
9627,"Le pape François a fixé les dates de la deuxième session de l’Assemblée du Synode sur l’avenir de l’Église du 2 au 27 octobre 2024, annonce le Bureau de presse du Saint-Siège le 17 février.
https://t.co/DQDsziTacI",Famille Chrétienne
20664,"Jules Bastien-Lepage, Portrait du grand-père de l'artiste, 1874, huile sur toile (Musée des Beaux-Arts Jules Chéret, Nice). https://t.co/JguoQXdlLg",Karim Ouchikh
23122,"La mairie de Paris veut censurer les affiches de #Transmania qui effarouchent sa petite clientèle. Ça va faire du bruit. Les idéologues ont la phobie de la critique autant que du réel.
Aidez-nous à promouvoir #Transmania
https://t.co/ECrucDiTpr",Laurent Obertone
22989,En attendant le goulag,Laurent Obertone
9382,"📍 Cette semaine dans votre numéro de Famille Chrétienne :
👉 En couv’ face à la guerre : entretien avec le Général François Lecointre
👉 Philosophe de l’amour : Emmanuel Tourpe
👉 La Maison de Rosalie : un avenir pour les mères isolées
👉 Tiffany Chesnel : patronne des patrons https://t.co/q7ACh7CzEB",Famille Chrétienne
36559,"🎙️ Le tour de table de Jean-Michel Fauvergue : Laisser le poste de premier ministre à son lieutenant est ce une erreur pour Marine Le Pen ?

https://t.co/M0HuyEVaja https://t.co/qBNsdaePLj",Sud Radio
12481,"[EDITO] Islamisme à l'école : Les professeurs sont-ils à plaindre ou à blâmer ? 
On plaint les pompiers en en première ligne au feu, un peu moins quand ils sont pyromanes ⬇️
https://t.co/ZfZP0aYrOZ",Gabrielle Cluzel
40081,"[SATIRE A VUE] Manon Aubry : pas de facho, plus de vélo ! - Par @JanyLeroy
#ManonAubry #Vélo
Entre pas de facho et pas de vélo, LFI a choisi.
https://t.co/KjDF0gxxtQ",Boulevard Voltaire
4314,"🔴Aide à mourir :
Le texte adopté par la commission spéciale la nuit dernière a supprimé l’obligation que le pronostic vital du malade soit engagé « à court ou moyen terme ».",Christine KELLY
31775,"Rappel : un traité international (de libre-échange par exemple) a une valeur juridique supérieure à la loi. I

On apprend cela aux étudiants en droit dès le premier mois de cours.

Ces gens se moquent du monde. https://t.co/oYM3bkLO4Q",Pierre Gentillet
33059,"🎙️ Écoutez dès maintenant et jusqu'à 17h30 le ""libre journal de la musique et de la culture""
🗣️ ""Vie culturelle et actualité"", émission dirigée par Didier Rochard.
Avec en deuxième partie "" Raconte-moi la musique"" de Mélisande Chauveau qui nous parlera de la vie de Maria Callas",Radio Courtoisie
19884,"Quand @E_DupondM est allé visiter la prison de #Fresnes pour son tout premier déplacement ministériel, il a été acclamé par les détenus et non par les surveillants pénitentiaires. Ce ministre est incapable d’apporter des améliorations car il ne croit pas à la prison. 

@CNEWS https://t.co/pxOVD3xc37",Julien ODOUL
11396,"Plusieurs dizaines de jeunes sont venus au domicile de l'influenceur Ramous, connu pour ses coups de gueule sur l'insécurité : menaces au couteau, intimidation, tentative d'intrusion… sa femme est traumatisée https://t.co/J6zSdwaQ87",Fdesouche.com est une revue de presse
11943,🎙️ Invité de @jeffwitten dans #Les4V sur France 2 ce vendredi 24 mai à 7h40. https://t.co/ae5MSti7mN,Fx Bellamy
19483,"Mal conçue, la loi « zéro artificialisation » menace la réindustrialisation de la France et risque d’enrichir… la Chine. 

Les macronistes sont les seuls au monde à imposer des normes qui font le bonheur et la prospérité des puissances concurrentes. https://t.co/w9KPLayMDF",Jordan Bardella
28012,"Les droitards qui me traitent maintenant de collabo 🤡 parce que je leur explique qu'il faut s'organiser pour vaincre et pas foncer dans le tas comme des sauvages puis pleurer sa maman parce que les forces de l'ordre leur ont méchamment bloqué le passage (et heureusement, parce",Maud Koffler
12408,Rendez-vous sur @CNEWS à midi dans #MidiNews chez @SoMabrouk,Gabrielle Cluzel
30832,"Jean-Luc #Mélenchon promène dans l’air du temps deux projections imaginaires : 
1- La créolisation des urnes, en misant sur le nouveau peuple des banlieues.
2- L’apocalypse insurrectionnelle, en misant sur la victoire de Marine Le Pen en 2027 et en disant ""Il y aura des troubles, https://t.co/LJZPRgS8Dx",Philippe de Villiers
16405,"Si l’on admet que #Vichy s’est caractérisé par sa  collaboration avec l’occupant nazi et son antisémitisme, on chercherait en vain, dans la #macronie, la #Resistance  face aux totalitarismes que sont l’islamisme judéophobe et le wokisme anti-occidental. 
https://t.co/mgJOiwillC",Ivan Rioufol ن
38771,"🔴 Arnaud Benedetti : Un séisme historique

⚡La dissolution de l'Assemblée nationale était inscrite dans les résultats des législatives de 2022. L'issue des européennes en aura été l'élément déclencheur. Aujourd'hui, le réel se rappelle à tout le monde.https://t.co/o7eftNuUf1",Valeurs actuelles ن
3534,"Comme dans les petites écoles, votre enfant doit venir à l’assemblée avec ses rythmiques et un code couleur pour la fête de fin d’année des CP verts",Charles Gave Officiel-Institut des Libertés
16591,"François Hollande se présente aux #LegislativesAnticipées car dit-il « l’heure est grave ».

Oui.

L’heure est grave… parce que Hollande se présente en Corrèze !

https://t.co/C0UnR6QfXJ",Jean MESSIHA
2188,"""La Ve République du général de Gaulle a tout fait pour qu’on oublie la IVe, peu reluisante. Au lendemain de l’Occupation, le régime parlementaire est celui de la corruption et de l’imposture, un bal d’escrocs et d’anciens collabos..."" @causeur 

https://t.co/UKeKyqyL4a",Causeur.fr
21257,Retrouvez-moi ce dimanche 10 décembre sur @CNEWS de 11h00 à 13h00 pour commenter l'actualité autour de @ThierryCabannes et de ses autres invités. #midinewsWE https://t.co/OPxK9e955E,Kevin Bossuet
33959,"Le Jour ni l’Heure 7707 : En Lomagne — Le Portillon, Plieux, Gers, Gascogne, samedi 15 juin 2024, 19:15:50 https://t.co/3RiyI9q6dh",Renaud Camus
16814,"La France fait face à un triple assaut systémique de certaines immigrations arabo-afro-islamiques :

- un assaut quotidien sur les Français de souche ou assimilés (agressions, coups de couteau, viols, insultes, crachats …)

- un assaut quotidien contre les forces de l’ordre,…",Jean MESSIHA
43047,Prêts pour le remake de Reservoir Dogs réalisé par Florent-Emilio Siri ? https://t.co/ioIfqELnYM,Daniel Conversano
7452,"Guillaume Meurice viré de France Inter pour une vanne sur Netanyahou

Sur le SPA, on peut déconner sur tout, sur tous les patriotes, mais on ne doit pas toucher à Israël, qui est en quelque sorte la maison mère de la radio.

Égalité et Réconciliation https://t.co/lRkPmauLxo",Dimitri Korias
26451,"🇫🇷 Félicitations à nos alliés de @FratellidItalia, portés par @GiorgiaMeloni, qui multiplient leur score par 4 ! Ensemble, nous allons construire la droite européenne de demain.

🇮🇹 Complimenti ai nostri alleati di Fratelli d’Italia, guidati da Giorgia Meloni che hanno https://t.co/Yr6ZKQ7NdM",Marion Maréchal
856,Merci à mon front ❤️ https://t.co/O2qst0Y9ak,Alice Cordier
8507,"Je veux dire ici tout mon soutien et toute mon affection à nos compatriotes de Nouvelle-Calédonie face à cette haine du Français et cette haine du blanc qui déferlent de nouveau, depuis plusieurs jours, à Nouméa.

Nous, à Reconquête, nous ne les abandonnerons jamais ! https://t.co/AWXcN3GuVO",Eric Zemmour
16983,"Le #8mai 1945, le totalitarisme nazi a été écrasé sous les bombes du monde libre et de l’URSS.

« Les faits de l’Histoire ne sont jamais analogues, mais souvent homologues », écrivant Goethe.

Aujourd’hui nous faisons face à un nouveau totalitarisme : le totalitarisme islamique… https://t.co/MD94GJvyJt",Jean MESSIHA
601,"""Sa disparition nous prive d'un maître, d'une boussole décisive pour rendre notre présent plus intelligible.""
@JLeFlochImad rend un hommage vibrant au patriote de combat qu'était Jean-Michel Quatrepoint. 
https://t.co/hI7zCrWSCU",Alexandre Devecchio
15095,"P. Moscovici, Président de la Cour des Comptes avoue avoir différé la publication d’un rapport catastrophique sur l'immigration après les débats sur le #PJLImmigration. Une honte pour la démocratie et un manquement très grave à l’encontre de la représentation nationale ! ⤵️ https://t.co/tLqPb9Muhi",Hélène Laporte
25227,"Sur @SudRadio, #Ludo relève un bon point du PPL ""Bâtir la société du bien vieillir en France"" : quelque soit les conditions, les familles ont le droit de visiter leurs parents dans les maisons de retraite. https://t.co/QQR37k6Odw",Le Syndicat de la Famille
20758,Qui a été le plus convaincant ? #levenement,Kevin Bossuet
